Filename,Wordcount,Hyperlinks,Domains,NER Entities,% Numeric Characters
90377_Cliffside_CVRS_2017.p.txt,8,0,0,0,0.0
206_Richard Pearson_OPK_2013_1.p.txt,5144,0,0,320,4.04
7_Whitney Tilson_LL_2015_12.p.txt,2300,0,0,91,1.57
92_Kerrisdale Capital_MLNX_2012_1.p.txt,3615,0,0,371,3.86
90784_Viceroy_NRP_2018_2.p.txt,1078,1,1,20,0.92
90590_Viceroy_AMD_2018_2.p.txt,4256,19,15,197,2.12
487_Bronte Capital_CAGC_2011_2.p.txt,2905,0,0,164,5.67
301416_Friendly Bear_CRK_2017_1.p.txt,593,0,0,344,3.85
307225_Jay Yoon_AVID_2016_1.p.txt,667,0,0,221,3.9
36_Street Sweeper_CYBX_2014.p.txt,2314,0,0,182,2.27
416_Infitialis_OSGIQ_2012_2.p.txt,1268,0,0,68,4.18
301249_Citron_APHA_2018.p.txt,1533,0,0,93,2.05
296_Meson Capital_OMEX_2014_20.p.txt,2696,1,1,221,2.52
326_Infitialis_TTS_2013.p.txt,4855,0,0,358,5.11
90744_SoapBox_SECO_2017.p.txt,2461,4,3,136,4.32
90821_Hindenburg_CSSE_2018.p.txt,3940,0,0,216,6.88
92393_Chimin Sang_GA_2009_3.p.txt,661,0,0,31,2.98
234_GeoInvesting_RAYS_2012_2.p.txt,822,0,0,61,1.85
638_Cable Car Capital_PLUS-GB_2016_14.p.txt,1553,0,0,84,3.09
722_Martin Shkreli_NEOP_2011_1.p.txt,1565,0,0,88,3.05
75_Glaucus Research Group_UTA_2011_2.p.txt,542,0,0,51,2.17
93177_Chimin Sang_ONP_2010.p.txt,25,0,0,2,5.07
303605_Richard Pearson_NYMX_2016_1.p.txt,16101,0,0,1112,3.74
86_Kerrisdale_ABAT_2011.p.txt,13953,0,0,1375,4.92
302215_Kerrisdale_QCOM_2019_1.p.txt,9457,0,0,551,1.93
582_Citron Research_AXDX_2015.p.txt,5176,1,1,166,3.2
104_Richard Pearson_CLNT_2012_1.p.txt,2343,0,0,182,2.76
307708_Studioso_AAL_2012_1.p.txt,60,0,0,45,2.63
26_Muddy Waters_O32-SG_2012_4.p.txt,955,0,0,56,0.58
362_Spruce Point Capital_IRBT_2014_1.p.txt,10129,14,9,450,6.7
725_SkyTides_TANH_2015.p.txt,3745,2,2,344,4.43
615_Gotham City Research_EIGI_2015_2.p.txt,1423,0,0,142,0.34
512_Gotham Investing_AFSI_2014_12.p.txt,539,0,0,14,2.64
307224_Jay Yoon_CGI_2016_5.p.txt,125,0,0,63,0.87
777_Street Sweeper_BMI_2015.p.txt,1717,0,0,118,2.45
807_Street Sweeper_ZAGG_2015.p.txt,1963,0,0,199,3.44
300403_Blazing Research_IPO Imperial Sierra_2017.p.txt,8516,3,2,1424,4.48
55_GeoInvesting_LLEN_2014_10.p.txt,2197,0,0,341,4.79
301223_Citron_W_2017.p.txt,286,0,0,24,6.15
524_Asensio_CSKI_2010_34.p.txt,430,0,0,65,2.17
300202_Anonymous Analytics_404HK_2016.p.txt,10745,47,8,674,5.84
91457_FuzzyPanda_WKHS_2020.p.txt,32151,116,9,1418,5.63
302706_Mithra_JD_2019_2.p.txt,61,0,0,22,2.73
496_ThickFile Research_RMD_2014.p.txt,1,0,0,0,0.0
93048_Ian Bezek_YONG_2011.p.txt,33,0,0,1,4.62
91140_Culper_PUMP_2019_1.p.txt,5979,1,1,623,2.79
231_Prescience Investment Group_STB_2012.p.txt,12262,8,8,577,7.9
65_Alfred Little_SCEI_2011_2.p.txt,1341,0,0,49,7.46
91445_The Friendly Bear_CRNC_2019_1.p.txt,39,0,0,0,4.24
307714_Studioso_NYSE_2014_1.p.txt,70,0,0,24,5.26
91099_Citron_ENPH_2019.p.txt,3502,0,0,232,2.85
129_Bronte Capital_FMCN_2012_4.p.txt,547,0,0,49,10.85
301902_Gotham_AR4_2017_3.p.txt,1991,3,3,321,0.34
160_Street Sweeper_TNGO_2012.p.txt,4351,0,0,127,6.14
286_Galbraith Global Investment Management_WHX_2013_1.p.txt,579,0,0,72,2.79
301411_Friendly Bear_MB_2016_1.p.txt,445,0,0,187,3.26
92806_Chimin Sang_CHBT_2011.p.txt,17,0,0,0,6.94
622_Street Sweeper_CLNE_2015.p.txt,1531,0,0,138,5.12
300334_Aurelius_HIIQ_2019_3.p.txt,1188,0,0,64,2.07
90823_Hindenburg_OPK_2017_2.p.txt,2425,0,0,189,3.22
203_Glaucus Research Group_CMED_2011.p.txt,8826,0,0,624,4.57
269_Bronte Capital_VRX_2014_2.p.txt,972,0,0,15,11.36
300301_Aurelius_BOFI_2016_11.p.txt,265,0,0,127,3.47
304125_Street Sweeper_VEND_2018_1.p.txt,252,0,0,92,6.19
303501_RH Analytics_HCI_2016_2.p.txt,41,0,0,57,2.73
300323_Aurelius_MDXG_2018_4.p.txt,3597,0,0,167,2.25
241_Glaucus Research Group_K2N-SG_2013_2.p.txt,6204,0,0,331,1.62
12347_Matt Berry_AEGR_2013.p.txt,23,0,0,0,10.62
90396_Long Short Value_FRSH_2017.p.txt,6,0,0,0,0.0
316_Xuhua Zhou_UNXL_2013_1.p.txt,4017,0,0,205,3.64
403_Alpha Exposure_CVV_2013_2.p.txt,380,0,0,21,5.75
13545_CDM_SAND_2013.p.txt,20,0,0,1,7.69
301408_Friendly Bear_HMCBF_2017_3.p.txt,245,0,0,147,2.89
798_Richard Pearson_RVNC_2015.p.txt,3848,0,0,168,3.96
208_Prescience Point_ACTV_2012_1.p.txt,18767,0,0,411,5.34
194_Glaucus Research Group_SFUN_2013_2.p.txt,4594,0,0,510,3.65
304121_Street Sweeper_ADOM_2017_1.p.txt,94,0,0,63,5.76
262_Prescience Investment Group_AMBA_2013.p.txt,1621,0,0,55,4.17
90119_Cliffside_SORL_2016.p.txt,8,0,0,0,0.0
651_Shareholder Watchdog_CHCO_2010.p.txt,1841,0,0,85,3.7
89888_Citron_LPHI_2009.p.txt,29,0,0,0,5.99
365_Pump Stopper_PVCT_2014_3.p.txt,4815,0,0,345,5.1
188_Pump Terminator_NNVC_2014.p.txt,3675,0,0,278,2.38
249_GeoInvesting_AFSI_2013_2.p.txt,3527,0,0,334,3.41
723_Martin Shkreli_AVNR_2011_2.p.txt,322,0,0,19,5.91
713_Street Sweeper_FTK_2015.p.txt,1630,0,0,108,3.62
732_Martin Shkreli_AMPE_2012.p.txt,1319,0,0,50,1.4
347_Greenlight Capital_ATHN_2014.p.txt,86,0,0,334,3.14
302826_Muddy Waters_INGN_2019_2.p.txt,695,0,0,27,4.11
23_Glaucus Research Group_773-HK_2013_2.p.txt,4538,0,0,226,6.08
91455_JCAP_ACMR_2020_2.p.txt,2718,1,1,185,3.53
296_Meson Capital_OMEX_2014_9.p.txt,1840,0,0,188,3.46
301229_Citron_SHOP_2019_4.p.txt,1470,0,0,213,1.45
304046_Spruce Point Capital_CVNA_2019_2.p.txt,20676,0,0,1227,4.78
551_BlueMountain Capital Management_HLSS_2015_1.p.txt,9414,7,4,992,2.71
307215_Jay Yoon_UEPS_2015_3.p.txt,205,0,0,209,2.87
298_Whitney Tilson_DDD_2013_1.p.txt,616,0,0,52,5.58
688_Melissa Davis_EBIX_2015_2.p.txt,2710,0,0,143,4.17
303207_Prescience_K_2018_1.p.txt,14051,0,0,614,4.11
91453_Night Market Research_FCEL_2020.p.txt,29,0,0,4,4.7
90705_The Capitolist_TRUP_2018_11.p.txt,17,0,0,0,5.88
638_Cable Car Capital_PLUS-GB_2015_4.p.txt,2751,0,0,95,5.85
766_Lawton Park Capital Management_DH-CA_2015.p.txt,699,0,0,41,3.59
304106_Street Sweeper_AWSM_2018_2.p.txt,1266,0,0,77,2.06
304123_Street Sweeper_RCAR_2018_2.p.txt,63,0,0,21,3.42
217_Citron Research_VVUS_2012.p.txt,3359,0,0,209,3.08
688_Melissa Davis_EBIX_2016_3.p.txt,1424,0,0,61,1.83
245_Reid D. Notes_GIB_2014_3.p.txt,2405,0,0,165,3.04
741_Waratah Capital Advisors_HLF-CA_2015.p.txt,535,0,0,104,4.9
771_Alpha Exposure_EROS_2017_5.p.txt,1941,0,0,112,5.6
303302_Quintessential_APHA_2018_1.p.txt,68,0,0,76,2.57
219_Richard Pearson_ONVO_2013_1.p.txt,3839,0,0,105,2.24
90266_RealTalk_MITK_2016.p.txt,42,0,0,2,4.87
309_Xuhua Zhou_ANGI_2013.p.txt,1711,0,0,81,2.66
302817_Muddy Waters_OSIS_2018_2.p.txt,1638,3,1,77,3.13
63_Alfred Little_PUDA_2011_4.p.txt,383,0,0,62,3.65
91073_Mako_CTSO_2019_2.p.txt,4,0,0,0,0.0
515_Richard Pearson_STRP_2014.p.txt,4718,0,0,255,3.05
300107_Alpha Exposure_NLNK_2017.p.txt,26,0,0,0,7.2
300101_Alpha Exposure_BPT_2016_2.p.txt,1456,0,0,35,2.26
302505_Mako_ABEO_2017_2.p.txt,275,0,0,260,6.03
239_Street Sweeper_MILL_2015_3.p.txt,563,0,0,97,3.67
524_Asensio_CSKI_2009_23.p.txt,463,0,0,68,1.91
824_Melissa Davis_AVXL_2016_2.p.txt,1534,0,0,80,2.88
90262_RealTalk_AMBR_2016.p.txt,25,0,0,1,14.1
323_Pump Stopper_KEYW_2014_1.p.txt,3684,0,0,245,4.49
90288_GeoInvesting_BIDU_2016.p.txt,689,0,0,36,1.41
90876_Advantage Investor_CVNA_2019.p.txt,17,0,0,3,8.57
7_Whitney Tilson_LL_2015_8.p.txt,1806,0,0,87,3.23
301511_GeoInvesting_DPZ_2016_1.p.txt,365,0,0,145,2.81
626_Greenwich Research Group_IMH_2015.p.txt,2767,0,0,133,9.7
303202_Prescience_STMP_2016_1.p.txt,8677,1,1,454,1.2
302203_Kerrisdale_MYCC_2016_1.p.txt,11161,0,0,425,4.9
302105_Iceberg_TPC_2016_1.p.txt,692,0,0,32,5.92
90379_Muddy Waters_GENC_2015.p.txt,6873,0,0,246,2.45
250_Greenwich Research Group_AMPE_2013.p.txt,3943,0,0,305,4.36
90791_Viceroy_EBIX_2018_4.p.txt,1954,7,7,107,2.95
110_Kynikos Associates_ESI_2011.p.txt,1548,0,0,113,3.41
245_Reid D. Notes_GIB_2014_1.p.txt,3121,0,0,200,3.19
433_Matt Berry_CHBT_2011_3.p.txt,1236,0,0,63,9.13
170_Richard Pearson_KNDI_2013_2.p.txt,3263,0,0,271,3.52
435_GeoInvesting_CMCM_2014_1.p.txt,3084,0,0,114,1.38
304032_Spruce Point Capital_TWOU_2018.p.txt,14251,0,0,1094,12.1
301407_Friendly Bear_MEET_2016_1.p.txt,862,0,0,335,3.78
90942_Spruce Point_PETQ_2019.p.txt,20829,0,0,1091,5.3
90705_The Capitolist_TRUP_2018_13.p.txt,23,0,0,0,5.33
301251_Citron_LGND_2019.p.txt,3723,0,0,251,1.97
91360_Spruce Point_PBH_2020.p.txt,8305,0,0,503,5.01
638_Cable Car Capital_PLUS-GB_2015_6.p.txt,1229,0,0,40,5.14
190_GeoInvesting_HRBN_2011_1.p.txt,737,0,0,67,3.44
307215_Jay Yoon_UEPS_2015_1.p.txt,446,0,0,437,2.32
259_Citron Research_CVVT_2011.p.txt,1673,0,0,151,3.35
292_Muddy Waters_NQ_2013_2.p.txt,4669,2,2,171,1.39
721_Martin Shkreli_CIGX_2011.p.txt,844,0,0,37,1.94
94_GeoInvesting_YUII_2011_2.p.txt,379,0,0,45,2.73
301515_GeoInvesting_CRCRF_2017_1.p.txt,255,0,0,378,4.07
90349_Unemon1_GRVY_2017.p.txt,127,0,0,0,9.16
294_Copperfield Research_SODA_2013_4.p.txt,419,0,0,24,4.16
91256_Grizzly_GSX_2020_1.p.txt,15900,2,2,829,4.18
91223_Batman Research_YEXT_2020.p.txt,2185,0,0,134,3.66
430_Kerrisdale Capital_ONP_2010_2.p.txt,1952,0,0,149,3.01
127_Whitney Tilson_GMCR_2013_2.p.txt,1464,0,0,113,3.0
524_Asensio_CSKI_2009_21.p.txt,477,0,0,78,1.77
300106_Alpha Exposure_EROS_2017_5.p.txt,1823,0,0,85,5.1
466_Street Sweeper_JAMN_2011_1.p.txt,823,0,0,69,3.87
116_Kynikos Associates_PBR_2012.p.txt,1914,0,0,152,3.93
102_Richard Pearson_HITK_2012.p.txt,5034,0,0,366,3.94
323_Pump Stopper_KEYW_2014_3.p.txt,3346,0,0,208,3.02
660_Citron Research_SA_2010_1.p.txt,1527,0,0,130,3.74
303301_Quintessential_FLLIY_2018_1.p.txt,104,0,0,78,2.14
768_Anonymous Analytics_WU_2015.p.txt,6866,19,12,192,6.27
230_Prescience Investment Group_CHOP_2011.p.txt,3354,0,0,188,1.34
219_Richard Pearson_ONVO_2013_3.p.txt,7394,0,0,370,2.74
74_Bronte Capital_UTA_2011_8.p.txt,468,0,0,46,0.87
817_Investors for Truth_UDF_2015_1.p.txt,1,0,0,90,0.56
441_Dialectic Capital_GPRO_2014.p.txt,625,0,0,80,7.44
824_Melissa Davis_AVXL_2015_1.p.txt,2998,0,0,217,4.31
6_Bronte Capital_LINE_2013_2.p.txt,649,0,0,23,4.04
90415_Unemon1_USNA_2017.p.txt,30,0,0,11,7.16
530_Street Sweeper_NILE_2014.p.txt,1153,0,0,80,6.13
333_Glaucus Research Group_1337-TW_2014_2.p.txt,2750,3,2,168,2.05
90721_Seligman_FANH_2018.p.txt,35,0,0,6,8.21
8_Citron Research_TXTR_2014_3.p.txt,1102,0,0,78,2.52
24_Glaucus Research Group_HAIN_2013.p.txt,10341,0,0,615,4.1
91074_Upslope_SEE_2019.p.txt,2407,0,0,58,2.44
303615_Richard Pearson_ABEO_2018_1.p.txt,3901,0,0,166,3.23
307902_HindenburgResearch_BE_2019_2.p.txt,1521,0,0,68,1.77
379_Street Sweeper_OVRL_2014_2.p.txt,3183,0,0,103,6.88
374_Pump Stopper_NEON_2014.p.txt,4988,0,0,255,4.65
300301_Aurelius_BOFI_2016_13.p.txt,227,0,0,142,4.08
278_Whitney Tilson_BKS_2010.p.txt,1150,0,0,283,8.6
438_GeoInvesting_GWPH_2014.p.txt,5199,0,0,252,1.37
72_Prescience Investment Group_YONG_2011_1.p.txt,5835,0,0,331,2.4
85744_Phase Five Research_VTL_2015_2.p.txt,36,0,0,2,5.54
494_Alpha Exposure_SFXE_2014_2.p.txt,701,0,0,29,2.7
300323_Aurelius_MDXG_2018_6.p.txt,1589,0,0,74,1.12
484_Forensic Factor_TSTC_2011_1.p.txt,6570,0,0,556,6.07
301257_Citron_JMIA_2019.p.txt,3083,0,0,213,1.77
173_Shortzilla_HLF_2013_3.p.txt,1346,0,0,133,2.11
319_Alpha Exposure_UNXL_2013_2.p.txt,2294,0,0,76,1.85
365_Pump Stopper_PVCT_2014_1.p.txt,6476,0,0,580,4.2
423_Street Sweeper_JIVE_2012_1.p.txt,3224,0,0,148,6.69
299_GeoInvesting_CBEH_2011.p.txt,255,0,0,24,5.08
532_RH Analytics_HCI_2014_2.p.txt,5596,0,0,495,2.84
608_Pump Stopper_CDZI_2015.p.txt,12089,0,0,1036,4.0
91444_Muddy Waters_NNOX_2020.p.txt,308,6,6,23,5.46
271_Street Sweeper_CNDO_2013.p.txt,3149,0,0,334,6.51
512_Gotham Investing_AFSI_2015_10.p.txt,827,0,0,128,4.14
301248_Citron_MNK_2018.p.txt,1125,0,0,65,2.98
99_Richard Pearson_NEPT_2012.p.txt,7428,0,0,516,3.71
302_Citron Research_WRLD_2009_5.p.txt,1590,0,0,53,3.29
26_Muddy Waters_O32-SG_2012_6.p.txt,969,0,0,28,1.4
307705_Studioso_IRE_2011_2.p.txt,157,0,0,70,5.52
771_Alpha Exposure_EROS_2015_2.p.txt,3391,0,0,201,4.83
645_GeoInvesting_JRJC_2015_2.p.txt,669,0,0,81,2.99
139_Anonymous Analytics_JOY_2013.p.txt,10367,27,11,782,3.18
303601_Richard Pearson_CECO_2016_1.p.txt,4693,0,0,425,6.05
614_Richard Pearson_AMCN_2015_2.p.txt,3404,0,0,216,2.34
307711_Studioso_NBGGY_2013_1.p.txt,123,0,0,95,5.34
301302_Forensic Research Analyst_XON_2016_2.p.txt,62,0,0,15,6.12
90412_JCap_SNA_2017.p.txt,4,0,0,0,0.0
408_Bronte Capital_NOG_2011_2.p.txt,1497,0,0,99,6.11
393_Xuhua Zhou_NBG_2013.p.txt,1766,0,0,162,5.04
129_Bronte Capital_FMCN_2012_6.p.txt,1549,0,0,74,7.04
301902_Gotham_AR4_2017_1.p.txt,13797,31,18,1160,5.95
594_Alpha Exposure_ONVO_2015.p.txt,1840,0,0,285,5.91
34_Jeffrey Gundlach_CMG_2013_1.p.txt,4812,5,4,585,4.27
255_Spruce Point Capital_JE_2013.p.txt,7853,0,0,301,3.93
90697_Cliffside_ONVO_2018.p.txt,5,0,0,0,0.0
183_Infitialis_CP_2013.p.txt,3889,0,0,517,4.06
524_Asensio_CSKI_2009_2.p.txt,377,0,0,54,2.89
296_Meson Capital_OMEX_2013_2.p.txt,923,0,0,97,3.12
90339_Citron_IOC_2006.p.txt,930,0,0,79,3.42
91140_Culper_PUMP_2019_3.p.txt,1671,1,1,60,1.45
301232_Citron_EXAS_2018.p.txt,1726,0,0,109,2.59
304117_Street Sweeper_MBOT_2017_1.p.txt,185,0,0,91,5.48
761_Greenwich Research Group_LOB_2015.p.txt,2814,0,0,103,3.74
91289_Muddy Waters_EHTH_2020.p.txt,5100,4,2,150,2.59
302102_Iceberg_Noble_2018_11.p.txt,618,0,0,20,6.05
88_Richard Pearson_EAC_2013.p.txt,1966,0,0,116,3.61
524_Asensio_CSKI_2010_36.p.txt,728,0,0,87,2.47
103_Richard Pearson_CBAK_2012_1.p.txt,2580,0,0,131,3.0
10253_Asensio_DMC_2006_2.p.txt,865,0,0,123,2.41
497_Pump Stopper_CIA_2014.p.txt,2637,0,0,296,3.64
685_Kerrisdale Capital_BAVA-CSE_2015_1.p.txt,20770,0,0,977,3.61
7_Whitney Tilson_LL_2015_10.p.txt,2268,0,0,146,2.49
303501_RH Analytics_HCI_2017_4.p.txt,101,0,0,136,2.87
749_Citron Research_TWOU_2015.p.txt,8077,0,0,231,2.49
302210_Kerrisdale_PRTA_2017_1.p.txt,11243,0,0,353,2.99
304901_GlassHouseResearch_OMCL_2019_2.p.txt,3873,0,0,106,1.54
20_Muddy Waters_ONP_2010_3.p.txt,18,0,0,163,0.52
277_Asensio_OLED_2013_23.p.txt,514,0,0,69,1.49
90732_Gotham_MED_2018_1.p.txt,29749,7,7,1969,13.54
658_Citron Research_AMSC_2008_2.p.txt,1601,0,0,86,4.57
91080_Night Market Research_AMPE_2019_1.p.txt,19,0,0,5,5.99
90758_FuzzyPanda_RDVT_2018.p.txt,13,0,0,0,7.87
658_Citron Research_AMSC_2010_4.p.txt,979,0,0,77,5.23
722_Martin Shkreli_NEOP_2011_3.p.txt,1231,0,0,39,2.68
92393_Chimin Sang_GA_2009_1.p.txt,23,0,0,1,6.47
464_GeoInvesting_ISNS_2014_2.p.txt,358,0,0,2,1.88
118_Kerrisdale Capital_CAST_2011_2.p.txt,3305,0,0,401,4.22
682_Richard Pearson_FTK_2015.p.txt,1659,0,0,85,3.87
90_Citron Research_Z_2013_3.p.txt,3417,0,0,158,3.25
296_Meson Capital_OMEX_2014_22.p.txt,1462,0,0,289,3.22
300108_Alpha Exposure_ATHX_2017.p.txt,22,0,0,2,6.64
305512_Fraud Research_OLMM_2018_1.p.txt,227,0,0,182,4.55
90778_Red Owl_YETI_2018.p.txt,3130,0,0,121,3.98
234_GeoInvesting_RAYS_2011_1.p.txt,9228,0,0,831,3.71
302906_Off Wall Street_TVTY_2018_1.p.txt,9555,1,1,352,8.29
524_Asensio_CSKI_2009_6.p.txt,429,0,0,62,2.4
296_Meson Capital_OMEX_2013_6.p.txt,2425,0,0,118,1.81
432_Citron Research_CHBT_2011_4.p.txt,801,0,0,61,3.26
301514_GeoInvesting_SVA_2016_1.p.txt,398,0,0,701,2.56
752_Suhail Capital_VEEV_2014_6.p.txt,2027,0,0,99,2.32
300301_Aurelius_BOFI_2016_9.p.txt,213,0,0,217,3.81
342_Street Sweeper_BRLI_2014.p.txt,6250,0,0,285,2.02
300804_Bonitas Research_1044HK_2018.p.txt,22069,16,11,1649,9.96
476_Copperfield Research_BBSI_2014_2.p.txt,662,0,0,27,2.52
187_Bronte Capital_GFRE_2011.p.txt,635,0,0,18,5.55
256_Street Sweeper_PHMD_2013_2.p.txt,2235,0,0,93,2.88
524_Asensio_CSKI_2010_32.p.txt,692,0,0,83,2.3
91188_Akram_s Razor_DBX_2019.p.txt,26,0,0,0,8.29
302803_Muddy Waters_SAX_2016_3.p.txt,1932,0,0,53,1.24
91421_Hindenburg_NKLA_2020.p.txt,58632,2,2,6415,3.16
307106_JCAP_FANH_2019_2.p.txt,4980,2,2,531,3.89
408_Bronte Capital_NOG_2011_6.p.txt,564,0,0,73,1.95
729_Martin Shkreli_MSB-AU_2011.p.txt,1276,0,0,26,1.44
350_Glaucus Research Group_AAMC_2014_1.p.txt,10034,0,0,848,4.05
129_Bronte Capital_FMCN_2012_2.p.txt,742,0,0,49,6.58
392_Anonymous Analytics_CMGHF_2011.p.txt,242,0,0,530,4.44
726_Martin Shkreli_ZLCS_2011_1.p.txt,412,0,0,10,3.27
597_The Friendly Bear_FRPT_2015_3.p.txt,1090,0,0,43,2.99
754_ION Asset Management_ATC-NL_2015.p.txt,1110,0,0,71,5.06
301202_Citron_JCOM_2016.p.txt,5585,1,1,138,3.94
302511_Mako_AKTS_2017_1.p.txt,908,0,0,407,6.64
277_Asensio_OLED_2013_9.p.txt,784,0,0,75,1.74
630_Mithra Forensic Research_VIPS_2015_1.p.txt,13183,0,0,473,4.14
302502_Mako_WKHS_2016_2.p.txt,534,0,0,258,4.07
212_Richard Pearson_MDXG_2014_1.p.txt,5421,0,0,303,2.49
689_Cable Car Capital_EXAS_2015_10.p.txt,1164,0,0,40,2.88
301901_Gotham_MDCA_2016_1.p.txt,8670,7,4,806,4.24
90419_Unemon1_NTRP_2017.p.txt,21,0,0,0,8.09
615_Gotham City Research_EIGI_2015_4.p.txt,682,0,0,75,0.25
142_Xuhua Zhou_LL_2013_2.p.txt,1584,0,0,65,2.04
512_Gotham Investing_AFSI_2014_14.p.txt,1827,0,0,143,3.04
307224_Jay Yoon_CGI_2016_3.p.txt,415,0,0,165,4.36
285_Russian Hill Capital_WHX_2014.p.txt,583,0,0,61,5.34
91119_The Capitolist_CYRX_2019_1.p.txt,29,0,0,0,7.96
26_Muddy Waters_O32-SG_2012_2.p.txt,35378,38,19,1333,3.3
303207_Prescience_K_2019_3.p.txt,6462,1,1,429,3.79
61_Alfred Little_CBEH_2011_2.p.txt,638,0,0,17,2.26
304314_Well_3758_2017_1.p.txt,2359,0,0,144,5.08
300339_Aurelius_INS_2019_1.p.txt,3532,0,0,213,3.27
296_Meson Capital_OMEX_2014_26.p.txt,438,0,0,57,2.95
300901_Bronte_VRX_2016_2.p.txt,54,0,0,52,4.24
355_Kerrisdale Capital_CATM_2014_1.p.txt,14633,0,0,686,8.42
364_Lemelson Capital_LGND_2014.p.txt,6824,0,0,274,2.36
89831_Citron_BRLC_2006_1.p.txt,789,0,0,47,3.59
487_Bronte Capital_CAGC_2011_4.p.txt,638,0,0,61,5.19
304031_Spruce Point Capital_MOMO_2018.p.txt,19523,0,0,1742,4.41
641_Street Sweeper_ICLD_2015.p.txt,1200,0,0,92,7.96
90705_The Capitolist_TRUP_2018_9.p.txt,25,0,0,3,5.61
762_Quintessential Capital Management_GBO-GB_2015.p.txt,7609,4,4,447,2.02
302808_Muddy Waters_6594JP_2016.p.txt,3810,10,3,184,6.21
307719_Studioso_ACTG_2017_1.p.txt,202,0,0,74,7.64
714_Kynikos Associates_LNG_2015.p.txt,819,0,0,128,6.47
277_Asensio_OLED_2013_27.p.txt,669,0,0,156,1.42
748_Cable Car Capital_WRLD_2014_1.p.txt,4290,0,0,105,1.38
621_Greenlight Capital_PXD_2015.p.txt,2592,0,0,178,18.84
577_The Friendly Bear_TRUE_2015.p.txt,4529,0,0,85,2.98
822_Well Investments Research_8002-JP_2015_1.p.txt,10864,11,11,682,3.49
90192_K2_AKG_2016_1.p.txt,7582,0,0,172,4.25
301408_Friendly Bear_HMCBF_2016_1.p.txt,445,0,0,411,2.49
84_Kynikos Associates_STX_2013.p.txt,1006,0,0,133,15.44
400_Alpha Exposure_CLSN_2013_4.p.txt,802,0,0,20,4.36
90203_Mako_OCAT_2015_1.p.txt,11,0,0,5,2.06
332_Pump Stopper_UNIS_2014_2.p.txt,836,0,0,29,5.32
153_Ottoman Bay_GA_2014_2.p.txt,2233,0,0,209,3.14
300334_Aurelius_HIIQ_2018_1.p.txt,2773,0,0,272,2.86
92126_Asensio_LDK_2006_8.p.txt,438,0,0,59,1.22
7_Whitney Tilson_LL_2015_14.p.txt,1149,0,0,29,1.64
396_Citron Research_ZAGG_2011_1.p.txt,1944,0,0,107,4.09
446_Bronte Capital_NUS_2014_1.p.txt,1872,0,0,37,10.71
175_Whitney Tilson_HLF_2014_3.p.txt,1049,0,0,50,1.54
307212_Jay Yoon_WIFI_2015_2.p.txt,108,0,0,63,1.89
300319_Aurelius_PME_2017_2.p.txt,1992,0,0,125,2.95
90613_JCap_MARK_2018_1.p.txt,6339,0,0,385,2.79
237_Street Sweeper_MILL_2011_1.p.txt,2125,0,0,176,9.2
53_Kerrisdale Capital_FIRE_2013.p.txt,7055,0,0,300,4.39
585_Street Sweeper_EBIX_2015_2.p.txt,3551,0,0,111,6.92
307222_Jay Yoon_BRS_2016_1.p.txt,689,0,0,451,3.47
740_BlueMountain Capital Management_MAT_2015.p.txt,750,0,0,118,5.25
764_Street Sweeper_HEAR_2015_1.p.txt,1839,0,0,133,5.58
269_Bronte Capital_VRX_2016_13.p.txt,1099,0,0,111,4.99
63_Alfred Little_PUDA_2011_2.p.txt,881,0,0,91,3.7
532_RH Analytics_HCI_2015_18.p.txt,362,0,0,36,2.48
513_Gotham Investing_CAB_2014.p.txt,3729,0,0,80,4.79
90402_Long Short Value_BGFV_CAT_MFIN_TRUP_2017.p.txt,4,0,0,0,14.29
786_Bronte Capital_FTK_2015.p.txt,4889,0,0,232,4.5
524_Asensio_CSKI_2009_25.p.txt,470,0,0,73,2.14
91235_JCap_LK_2020.p.txt,2414,0,0,189,3.16
752_Suhail Capital_VEEV_2016_15.p.txt,4988,0,0,234,1.88
91292_Spruce Point_ALGN_2020.p.txt,23994,0,0,622,5.16
90705_The Capitolist_TRUP_2018_17.p.txt,23,0,0,0,8.06
638_Cable Car Capital_PLUS-GB_2015_2.p.txt,2009,0,0,35,4.19
604_Glaucus Research Group_Rolta_2015_3.p.txt,11996,0,0,526,2.45
120_Citron Research_CCME_2011_1.p.txt,1745,0,0,218,3.41
730_Martin Shkreli_HGSI_2011.p.txt,330,0,0,16,2.21
301502_GeoInvesting_NHTC_2016_3.p.txt,131,0,0,218,2.81
292_Muddy Waters_NQ_2013_6.p.txt,2950,0,0,263,1.0
560_Lakewood Capital_WOW-AU_2015.p.txt,1966,0,0,247,2.7
91305_Wolfpack_INSP_2019.p.txt,24839,24,15,482,4.43
69_Gotham City Research_EBIX_2013_1.p.txt,13178,13,9,1070,6.32
307215_Jay Yoon_UEPS_2016_4.p.txt,327,0,0,354,2.62
304106_Street Sweeper_AWSM_2018_4.p.txt,653,0,0,19,1.29
46_Glaucus Research Group_639-HK_2012_2.p.txt,8564,13,3,479,7.13
697_Suhail Capital_MBLY_2015_2.p.txt,4350,0,0,150,2.01
301308_Forensic Research Analyst_NVAFF_2017_2.p.txt,56,0,0,44,2.74
301227_Citron_UBNT_2017_1.p.txt,2286,0,0,222,1.85
305509_Fraud Research_VPOR_2014_2.p.txt,124,0,0,271,4.28
