Filename,Wordcount,Hyperlinks,Domains,Unique NER Entities,Total NER Entities,$ NER,% NER,% Numeric Characters,Financial Terms,SEC Terms
90784_Viceroy_NRP_2018_3.p.txt,4888,22,9,108,321,0,33,2.33,56,9
649_Shareholder Watchdog_HUSA_2010.p.txt,2217,21,7,139,384,54,30,4.83,22,2
767_GeoInvesting_SFUN_2015.p.txt,1526,25,5,44,106,3,0,3.94,16,0
296_Meson Capital_OMEX_2014_21.p.txt,934,9,4,46,114,28,5,4.91,9,0
91124_EtAlBioCap_PTE_2019.p.txt,1760,22,10,70,224,24,72,1.99,18,2
437_Richard Pearson_AMTX_2014.p.txt,6623,48,6,119,530,133,29,3.13,67,13
90195_Tilson_EXAS_2015.p.txt,1165,20,4,100,276,28,77,3.27,22,0
509_Bleecker Street Research_PUGE_2014.p.txt,1297,15,6,61,115,14,2,3.88,14,5
461_Anonymous Analytics_1619HK_2014.p.txt,17123,131,37,322,1365,68,98,4.4,119,70
118_Kerrisdale Capital_CAST_2011_1.p.txt,18351,42,6,405,2574,131,57,3.85,199,99
301308_Forensic Research Analyst_NVAFF_2016_1.p.txt,359,8,2,24,51,0,3,2.57,3,0
464_GeoInvesting_ISNS_2014_1.p.txt,4718,122,9,128,254,21,6,2.44,50,12
92393_Chimin Sang_GA_2009_2.p.txt,1171,16,1,78,278,3,85,2.3,13,0
301203_Citron_MBLY_2016.p.txt,4288,47,24,202,529,72,14,4.91,36,0
611_Hayman Capital Management_CELG_2015.p.txt,19688,46,1,372,989,0,14,5.99,237,0
52_Kerrisdale Capital_BVSN_2012.p.txt,1849,37,22,119,210,21,1,1.95,23,1
304009_Spruce Point Capital_PTC_2017.p.txt,28829,259,62,1501,5009,1155,444,7.27,496,63
508_newman9_T4B-SG_2014.p.txt,15412,84,33,446,1534,88,259,5.91,149,17
91080_Night Market Research_AMPE_2019_2.p.txt,2345,35,8,103,313,26,64,3.12,41,11
658_Citron Research_AMSC_2008_1.p.txt,1748,15,6,88,298,26,66,3.92,14,2
304047_Spruce Point Capital_IRBT_2017_3.p.txt,2324,10,8,128,275,48,12,2.85,44,0
147_Street Sweeper_TEAR_2013.p.txt,5324,311,59,202,545,42,23,3.75,18,0
304901_GlassHouseResearch_OMCL_2019_1.p.txt,16070,2,1,426,1679,151,200,3.11,171,0
90732_Gotham_MED_2018_2.p.txt,8676,29,22,277,577,46,60,1.7,78,1
277_Asensio_OLED_2013_20.p.txt,1061,38,4,63,145,9,4,1.98,6,0
292_Muddy Waters_NQ_2014_8.p.txt,1058,2,2,39,47,2,0,0.73,4,3
656_Street Sweeper_EMAN_2015.p.txt,1592,36,11,95,152,22,2,4.53,22,2
483_GeoInvesting_SBOTF_2014.p.txt,6209,78,10,197,635,49,49,5.51,26,20
406_Matt Berry_AEGR_2013.p.txt,2496,47,19,106,274,17,19,5.62,19,1
10253_Asensio_DMC_2006_1.p.txt,866,25,2,28,49,1,0,0.91,0,0
593_Suhail Capital_MDSO_2015_1.p.txt,205,3,2,9,13,0,1,4.11,4,0
269_Bronte Capital_VRX_2015_7.p.txt,9853,206,33,193,696,56,40,3.06,49,3
400_Alpha Exposure_CLSN_2013_3.p.txt,1121,17,4,40,98,14,11,4.89,31,20
7_Whitney Tilson_LL_2015_13.p.txt,2223,19,7,35,73,2,0,1.53,16,0
685_Kerrisdale Capital_BAVA-CSE_2015_2.p.txt,2750,65,18,82,164,3,12,3.15,10,1
817_Investors for Truth_UDF_2015_2.p.txt,3224,0,0,121,365,22,12,2.21,39,7
656_Street Sweeper_UEC_2015.p.txt,1387,50,15,91,171,19,7,3.56,8,0
6_Bronte Capital_LINE_2013_1.p.txt,4778,143,9,127,534,87,10,5.47,52,6
90152_Citron_CC_2016.p.txt,5097,87,37,194,527,45,5,3.74,21,2
466_Street Sweeper_JAMN_2011_2.p.txt,2967,112,23,186,602,41,16,4.05,42,11
571_Shareholder Watchdog_AXDX_2015.p.txt,8977,95,29,267,1022,97,27,3.5,143,24
524_Asensio_CSKI_2009_22.p.txt,1041,41,4,59,110,8,7,2.33,4,0
660_Citron Research_SA_2010_2.p.txt,1763,34,10,129,419,10,55,3.66,12,0
91256_Grizzly_GSX_2020_2.p.txt,18799,45,11,221,983,5,22,1.65,274,0
7_Whitney Tilson_LL_2015_9.p.txt,1745,19,8,63,160,0,1,1.77,8,0
236_GeoInvesting_CLDS_2013.p.txt,2006,31,9,122,228,39,7,5.07,21,1
430_Kerrisdale Capital_ONP_2010_1.p.txt,841,14,3,54,83,11,1,3.49,11,3
274_Street Sweeper_RVLT_2013.p.txt,2809,49,8,116,291,68,7,5.8,22,7
307215_Jay Yoon_UEPS_2015_2.p.txt,521,16,2,87,371,41,34,4.2,16,0
633_Alpha Exposure_AST_2015.p.txt,2136,35,9,80,275,11,0,4.18,26,4
301502_GeoInvesting_NHTC_2016_4.p.txt,1317,21,3,42,183,2,2,4.1,17,0
94_GeoInvesting_YUII_2011_1.p.txt,5258,36,7,192,683,55,34,4.89,57,33
584_Street Sweeper_RESN_2015.p.txt,2190,57,13,158,336,42,37,4.28,15,10
292_Muddy Waters_NQ_2013_1.p.txt,16607,28,21,374,1087,75,114,2.52,72,3
91337_Culper_GPRO_2015.p.txt,1064,17,3,64,219,4,80,2.17,8,0
91309_Citron_INO_2020.p.txt,4391,61,16,121,376,21,1,2.42,68,9
385_Pump Stopper_LOCK_2014.p.txt,3735,47,21,129,401,32,7,2.92,37,0
90705_The Capitolist_TRUP_2018_10.p.txt,1862,37,9,100,402,7,111,3.27,17,1
186_Glaucus Research Group_GFRE_2011.p.txt,13807,58,18,635,1992,172,35,4.24,137,64
190_GeoInvesting_HRBN_2011_2.p.txt,1144,8,4,41,118,21,4,2.82,20,6
638_Cable Car Capital_PLUS-GB_2015_5.p.txt,2782,136,7,105,243,3,1,4.03,26,1
435_GeoInvesting_CMCM_2014_2.p.txt,338,4,2,26,55,0,4,2.53,2,0
304106_Street Sweeper_AWSM_2018_3.p.txt,1041,40,4,67,148,50,4,3.92,5,3
301407_Friendly Bear_MEET_2016_2.p.txt,3492,37,5,44,189,23,10,2.96,31,0
245_Reid D. Notes_GIB_2014_2.p.txt,2392,25,9,45,250,38,1,3.25,73,0
159_Alfred Little_CHNG_2011.p.txt,313,4,2,36,70,2,0,4.54,5,5
753_Bronte Capital_BABA_2015.p.txt,4324,172,23,82,359,0,3,5.65,15,4
307904_HindenburgResearch_DVA_2019_1.p.txt,4042,49,19,149,416,34,10,2.41,40,1
90358_Richard Pearson_OSIR_2016.p.txt,4481,65,14,156,629,46,192,3.88,86,10
301206_Citron_ADS_2016.p.txt,4251,20,9,200,468,73,17,3.27,81,2
13918_Phase Five Research_ADHD_2014.p.txt,2889,33,5,105,334,2,107,3.69,25,0
170_Richard Pearson_KNDI_2013_1.p.txt,7451,62,20,208,811,106,39,2.75,40,24
304902_GlassHouseResearch_NTUS_2019_1.p.txt,19507,4,4,531,2109,288,209,3.19,242,7
532_RH Analytics_HCI_2014_1.p.txt,965,7,1,49,116,14,17,4.15,29,5
670_Copperfield Research_AVID_2015.p.txt,3576,13,2,139,391,90,32,3.35,101,3
90403_Unemon1_NHTC_2017.p.txt,1052,27,3,49,168,1,46,9.38,14,0
194_Glaucus Research Group_SFUN_2013_3.p.txt,2525,8,6,79,213,18,1,1.56,55,7
91147_Spruce Point_CTAS_2019.p.txt,18855,80,35,1038,3376,576,230,5.18,239,24
90264_RealTalk_TYL_2016.p.txt,4249,78,17,164,706,11,117,5.7,110,12
646_Street Sweeper_DMRC_2015.p.txt,1141,27,9,49,115,18,8,7.4,9,0
464_GeoInvesting_ISNS_2015_5.p.txt,828,32,3,39,55,10,0,1.81,5,0
91289_Muddy Waters_EHTH_2020_2.p.txt,2415,1,1,68,118,12,6,1.59,35,0
737_Cannell Capital_CLIR_2015.p.txt,1093,14,7,61,158,18,0,3.41,16,1
578_GeoInvesting_LL_2015.p.txt,4217,31,11,122,306,12,2,1.91,18,7
213_Richard Pearson_FARM_2014.p.txt,7715,80,7,173,710,103,38,2.58,96,5
423_Street Sweeper_JIVE_2012_2.p.txt,4266,249,40,185,824,47,28,7.72,30,5
365_Pump Stopper_PVCT_2014_2.p.txt,1848,20,8,79,207,17,1,4.21,9,5
689_Cable Car Capital_EXAS_2015_3.p.txt,2751,129,8,94,194,7,12,2.79,19,1
92088_Citron_BIDZ_2007.p.txt,2069,29,6,96,325,11,108,2.91,24,0
676_Street Sweeper_LJPC_2015.p.txt,1514,26,10,49,116,27,10,4.42,12,1
319_Alpha Exposure_UNXL_2013_1.p.txt,845,12,5,42,128,10,0,6.64,10,11
296_Meson Capital_OMEX_2014_8.p.txt,4425,18,4,135,436,39,7,2.37,24,1
50_Kerrisdale Capital_NOW_2014_6.p.txt,3268,30,9,108,211,34,9,3.42,50,2
686_Street Sweeper_TCX_2015.p.txt,3032,71,23,144,275,39,12,3.22,23,3
484_Forensic Factor_TSTC_2011_2.p.txt,3297,32,12,128,374,45,27,4.21,41,8
302213_Kerrisdale_QNST_2018_1.p.txt,21429,1,1,318,1133,99,46,2.44,173,7
303205_Prescience_CMCM_2017_1.p.txt,29060,58,26,863,2774,813,171,3.93,364,24
304019_Spruce Point Capital_TR_2017.p.txt,14802,82,44,1045,2610,319,273,5.52,176,17
662_Pump Stopper_RTNB_2015.p.txt,8098,148,40,253,758,56,102,5.74,49,13
303616_Richard Pearson_VUZI_2018_1.p.txt,12113,9,6,258,656,66,16,1.27,54,4
72_Prescience Investment Group_YONG_2011_2.p.txt,510,12,7,34,51,9,2,5.49,8,0
233_Street Sweeper_RAYS_2011.p.txt,2194,49,27,123,229,18,14,3.69,23,1
59_Citron Research_QCOR_2014_7.p.txt,1177,1,1,36,69,5,1,0.94,2,0
300301_Aurelius_BOFI_2016_10.p.txt,2944,51,18,135,292,50,16,3.94,31,4
300323_Aurelius_MDXG_2018_5.p.txt,1661,29,3,41,99,0,0,0.75,13,0
494_Alpha Exposure_SFXE_2014_1.p.txt,1520,14,6,77,234,42,7,3.93,26,5
85744_Phase Five Research_VTL_2015_1.p.txt,4710,61,11,133,436,6,109,4.59,51,0
279_Muddy Waters_AMT_2013_3.p.txt,4680,0,0,117,261,54,9,1.67,37,2
403_Alpha Exposure_CVV_2013_3.p.txt,934,18,7,56,121,5,5,3.65,8,2
748_Cable Car Capital_WRLD_2015_2.p.txt,1605,119,7,57,112,1,0,3.41,14,0
300402_Blazing Research_692HK_2017.p.txt,25378,136,8,572,2988,109,163,5.46,181,104
307104_JCAP_AOS_2019_1.p.txt,24126,91,31,729,4609,370,697,7.36,238,36
379_Street Sweeper_OVRL_2014_1.p.txt,3497,114,23,140,375,20,22,3.39,35,1
91210_Hindenburg_OPRA_2020.p.txt,19168,510,377,556,7802,116,3233,4.67,118,5
307902_HindenburgResearch_BE_2019_1.p.txt,16863,241,56,386,2200,130,140,5.26,137,10
333_Glaucus Research Group_1337-TW_2014_1.p.txt,9510,37,6,201,938,8,99,6.18,72,10
706_Street Sweeper_GTT_2015.p.txt,1602,58,15,107,187,38,6,4.18,5,2
307215_Jay Yoon_UEPS_2016_7.p.txt,282,12,4,57,201,0,1,1.51,4,0
661_Citron Research_HUSA_2010.p.txt,870,21,9,64,189,17,52,4.5,7,0
91326_Viceroy_SRNE_2020.p.txt,3875,35,28,174,322,8,12,3.05,43,3
46_Glaucus Research Group_639-HK_2012_1.p.txt,12070,20,8,344,1292,94,100,5.46,107,10
90818_Hindenburg_GNPX_2018.p.txt,4787,118,31,141,361,34,29,6.21,42,4
433_Matt Berry_CHBT_2011_4.p.txt,1493,32,10,174,1050,18,352,10.63,11,2
90791_Viceroy_EBIX_2018_3.p.txt,2839,17,5,60,174,2,0,2.42,42,7
302_Citron Research_WRLD_2013_1.p.txt,1265,17,6,43,104,18,14,1.94,14,2
69_Gotham City Research_EBIX_2013_2.p.txt,7328,13,6,245,1071,76,42,3.64,96,47
13799_CDM_XONE_2013.p.txt,2228,31,3,78,296,5,116,3.92,34,10
535_Forensic Research Analyst_WATT_2014.p.txt,3417,45,17,153,444,49,21,3.69,64,5
91403_Hindenburg_GRWG_2020.p.txt,8542,124,63,395,997,36,21,5.9,90,6
547_Richard Pearson_ADXS_2015.p.txt,3889,45,12,102,249,33,17,3.73,31,5
427_Bleecker Street Research_GALT_2014.p.txt,1642,33,13,84,257,6,2,4.57,9,1
282_Whitney Tilson_MONT_2014.p.txt,484,8,3,38,79,7,0,2.62,3,1
92982_GeoInvesting_DEER_2011.p.txt,1917,33,8,109,462,32,134,3.05,21,6
120_Citron Research_CCME_2011_2.p.txt,1221,23,8,55,160,3,41,3.11,12,1
301413_Friendly Bear_CRTO_2016_1.p.txt,11401,148,35,120,606,13,20,3.29,65,10
292_Muddy Waters_NQ_2013_5.p.txt,2778,6,6,113,263,13,2,2.88,11,3
302820_Muddy Waters_IQE_2018.p.txt,1746,0,0,72,174,0,19,4.52,9,3
304011_Spruce Point Capital_RLGT_2017.p.txt,8268,21,5,575,1676,361,189,6.37,209,10
91128_Viceroy_ATNX_2019_9.p.txt,7095,54,20,202,485,10,40,3.03,55,4
90705_The Capitolist_TRUP_2018_14.p.txt,1559,34,5,76,310,6,114,4.36,17,3
306801_WolfpackResearch_SGH_2019_1.p.txt,14315,47,17,296,1318,75,75,2.85,148,16
638_Cable Car Capital_PLUS-GB_2015_1.p.txt,3774,277,17,124,396,2,12,5.31,27,2
752_Suhail Capital_VEEV_2016_16.p.txt,3193,33,4,93,263,11,32,1.81,46,0
38_Muddy Waters_EDU_2012.p.txt,31928,19,15,470,2371,51,81,2.94,183,30
524_Asensio_CSKI_2009_26.p.txt,1524,48,4,98,226,4,5,2.71,10,8
463_Emerson Analytics_829-HK_2014.p.txt,15377,36,10,352,1368,7,201,5.53,94,36
294_Copperfield Research_SODA_2013_3.p.txt,883,11,4,35,79,0,6,4.34,10,0
92913_Ian Bezek_RST_2011.p.txt,2016,31,6,106,441,25,111,3.85,19,0
552_Alpha Exposure_AMPE_2015.p.txt,1800,28,10,62,162,38,0,3.75,12,6
398_Bleecker Street Research_CXDC_2014.p.txt,1696,21,6,82,200,7,20,4.18,5,2
307_Lemelson Capital_WWE_2014.p.txt,7197,142,9,239,568,76,63,3.47,138,7
307222_Jay Yoon_BRS_2016_2.p.txt,1001,35,9,161,603,76,30,4.22,0,0
219_Richard Pearson_ONVO_2013_4.p.txt,1484,24,4,58,180,45,5,4.21,14,15
301501_GeoInvesting_CDZI_2016_1.p.txt,3086,35,9,80,215,27,2,3.36,40,1
555_Suvretta Capital Management_TGT_2015.p.txt,1417,81,16,256,959,14,347,8.15,8,0
63_Alfred Little_PUDA_2011_1.p.txt,1844,17,6,94,420,68,43,5.11,26,4
539_GeoInvesting_BRLI_2014.p.txt,7648,55,21,160,474,13,35,2.16,76,14
681_GeoInvesting_RDEN_2015.p.txt,682,23,2,25,39,1,5,1.37,2,3
237_Street Sweeper_MILL_2011_2.p.txt,3008,149,33,153,390,34,32,8.46,18,7
90613_JCap_MARK_2018_2.p.txt,4241,0,0,141,442,13,2,1.83,36,9
585_Street Sweeper_EBIX_2015_1.p.txt,2136,51,10,79,156,24,17,4.96,14,3
302510_Mako_VRAY_2017_1.p.txt,17715,325,72,337,1168,133,55,4.89,141,16
653_Shareholder Watchdog_LPHI_2009.p.txt,2334,21,9,122,321,51,26,3.35,40,1
5_GeoInvesting_LPH_2013_2.p.txt,722,22,3,31,64,0,0,2.84,4,0
92300_Ian Bezek_CAST_2011.p.txt,2451,31,6,118,426,27,98,3.31,19,11
91263_Bonitas_JKS_2020_2_graph.p.txt,327,0,0,32,44,10,0,5.55,1,0
303208_Prescience_ENPH_2020_3.p.txt,28193,0,0,651,3661,464,388,3.63,503,32
366_GeoInvesting_PGFY_2014_2.p.txt,606,20,2,24,26,1,0,1.67,8,4
90394_Unemon1_TACO_2017.p.txt,196,8,3,26,68,2,29,8.87,6,0
8_Citron Research_TXTR_2014_4.p.txt,5286,36,9,157,480,47,68,4.87,50,0
579_Bronte Capital_SHLD_2011.p.txt,1390,26,8,51,106,6,2,2.67,4,0
90527_The Capitolist_LCI_2017_2.p.txt,1694,30,3,80,317,6,101,3.72,17,0
301411_Friendly Bear_MB_2016_4.p.txt,3421,32,8,49,122,4,14,2.65,31,2
304906_GlassHouseResearch_VAR_2017.p.txt,13103,2,2,309,955,150,72,2.03,128,3
690_Street Sweeper_TRUP_2015.p.txt,2663,51,10,101,227,16,22,5.52,35,6
419_Pershing Square_O_2009.p.txt,2846,111,9,156,255,4,13,7.71,14,1
77175_Citron_AMSC_2008_2.p.txt,1853,26,10,114,307,31,64,3.83,23,3
306201_Checkmate Research_CCP_2018.p.txt,13851,40,31,452,1483,41,161,6.14,108,15
689_Cable Car Capital_EXAS_2015_7.p.txt,2422,129,8,102,235,8,1,3.83,24,0
173_Shortzilla_HLF_2013_4.p.txt,2464,25,8,49,161,0,1,1.48,37,0
77_Alfred Little_BORN_2010_3.p.txt,388,5,3,26,51,0,2,4.66,4,2
301227_Citron_UBNT_2017_2.p.txt,467,4,1,17,26,0,2,2.01,6,0
532_RH Analytics_HCI_2014_5.p.txt,4300,25,5,112,460,19,35,2.79,40,10
785_Alpha Exposure_MESO_2015_3.p.txt,1157,21,4,21,49,2,0,6.31,10,2
305509_Fraud Research_VPOR_2014_1.p.txt,405,30,12,116,259,13,10,4.11,6,0
793_Street Sweeper_TITN_2015.p.txt,2769,58,12,153,427,62,16,6.25,36,12
697_Suhail Capital_MBLY_2015_1.p.txt,17708,117,27,319,910,49,76,1.75,174,1
301204_Citron_CC_2016.p.txt,5097,87,37,194,527,45,5,3.74,21,2
717_Street Sweeper_FENX_2015_1.p.txt,1736,36,7,71,147,37,0,6.28,25,8
512_Gotham Investing_AFSI_2015_8.p.txt,1202,17,7,79,190,8,8,4.72,4,4
228_Spruce Point Capital_GSOL_2011_3.p.txt,922,18,5,44,82,17,2,4.53,12,4
91181_Seligman_ALLK_2019.p.txt,55175,445,51,506,2512,110,137,3.77,249,52
799_Emperor Has No Clothes_TRTC_2014.p.txt,8343,132,36,258,939,91,29,5.29,97,16
26_Muddy Waters_O32-SG_2012_1.p.txt,810,23,2,29,84,6,0,0.78,8,0
304103_Street Sweeper_GALT_2018_1.p.txt,1411,73,8,75,126,25,6,2.97,13,0
296_Meson Capital_OMEX_2014_18.p.txt,2155,16,4,71,255,31,11,3.9,42,15
307207_Jay Yoon_SPCB_2015_3.p.txt,333,15,3,52,151,22,8,3.17,5,0
74_Bronte Capital_UTA_2013_10.p.txt,302,1,1,39,49,3,1,2.64,1,1
142_Xuhua Zhou_LL_2013_1.p.txt,5440,53,24,178,459,43,36,2.99,43,0
91119_The Capitolist_CYRX_2019_2.p.txt,2702,43,5,151,548,71,144,5.34,33,0
302502_Mako_WKHS_2016_1.p.txt,8639,264,58,254,1067,60,72,7.48,76,20
91300_Quintessential_SONG_2020.p.txt,3877,2,1,151,300,22,16,3.01,50,5
41_Greenlight Capital_MLM_2012.p.txt,664,12,4,60,90,4,2,1.85,5,0
93042_Chimin Sang_GAME_2009.p.txt,609,14,2,50,191,10,62,3.84,4,0
300316_Aurelius_KGJI_2016_1.p.txt,4056,85,24,164,447,39,3,4.18,46,4
630_Mithra Forensic Research_VIPS_2015_2.p.txt,3686,32,5,133,387,43,10,3.41,56,8
239_Street Sweeper_MILL_2014_2.p.txt,1453,50,5,44,148,30,2,6.43,10,1
726_Martin Shkreli_ZLCS_2011_2.p.txt,27,1,1,2,2,0,0,5.81,1,0
408_Bronte Capital_NOG_2011_5.p.txt,1319,26,7,65,132,12,1,3.02,7,0
307106_JCAP_FANH_2019_1.p.txt,16799,51,21,526,3299,150,112,4.39,136,20
129_Bronte Capital_FMCN_2012_1.p.txt,2464,69,9,63,171,4,5,5.06,18,1
397_Alpha Exposure_PAMT_2013.p.txt,1448,9,3,62,207,28,4,3.77,16,5
350_Glaucus Research Group_AAMC_2014_2.p.txt,616,1,1,70,102,7,1,2.62,17,0
277_Asensio_OLED_2013_19.p.txt,1160,42,4,50,147,0,0,2.25,17,1
256_Street Sweeper_PHMD_2013_1.p.txt,4031,54,22,162,375,37,42,3.61,38,3
476_Copperfield Research_BBSI_2014_1.p.txt,2840,12,2,103,239,26,10,1.93,40,2
524_Asensio_CSKI_2009_5.p.txt,1209,37,4,31,69,0,0,1.45,5,2
296_Meson Capital_OMEX_2013_5.p.txt,1614,24,5,80,170,8,2,2.35,12,3
303501_RH Analytics_HCI_2017_3.p.txt,1253,11,3,48,201,27,7,4.25,13,2
307212_Jay Yoon_WIFI_2015_1.p.txt,1524,50,10,254,992,148,76,2.85,48,0
300319_Aurelius_PME_2017_1.p.txt,6144,174,56,205,624,30,8,3.97,27,7
446_Bronte Capital_NUS_2014_2.p.txt,5470,145,9,131,574,87,11,4.18,29,2
90411_JCap_GNTX_2017.p.txt,13356,38,8,540,1984,143,356,4.09,118,8
300334_Aurelius_HIIQ_2018_2.p.txt,1159,39,10,75,154,10,3,3.02,8,0
11481_Copperfield_EBIX_2011_3.p.txt,3128,54,13,199,712,20,222,6.59,38,4
10253_Asensio_DMC_2006_5.p.txt,1359,33,3,62,130,1,0,1.56,5,5
269_Bronte Capital_VRX_2015_3.p.txt,7358,209,32,176,663,32,35,4.33,40,8
153_Ottoman Bay_GA_2014_1.p.txt,2895,36,10,119,402,30,20,4.0,29,1
332_Pump Stopper_UNIS_2014_1.p.txt,3257,21,5,79,199,18,5,1.54,42,0
90203_Mako_OCAT_2015_2.p.txt,2733,48,11,133,399,44,92,4.86,42,16
90530_SoapBox_HRB_2017.p.txt,4291,3,3,96,288,17,18,1.38,61,3
396_Citron Research_ZAGG_2011_2.p.txt,3460,28,8,114,347,21,66,3.05,55,5
7_Whitney Tilson_LL_2015_17.p.txt,2561,18,6,79,179,13,10,1.86,18,0
680_Pump Stopper_IDI_2015.p.txt,9282,183,47,265,872,89,93,5.33,109,5
158_Whitney Tilson_LULU_2010.p.txt,1716,10,4,84,142,34,0,2.56,13,0
90192_K2_AKG_2016_2.p.txt,4688,6,3,50,115,0,11,2.66,16,1
724_Richard Pearson_BETR_2015.p.txt,2389,28,6,67,241,60,23,3.89,47,0
301408_Friendly Bear_HMCBF_2016_2.p.txt,4959,35,5,74,390,8,1,2.49,46,2
20_Muddy Waters_ONP_2010_4.p.txt,2289,0,0,113,359,8,6,2.3,7,9
307718_Studioso_TELL_2017_1.p.txt,736,31,4,129,566,156,12,6.11,9,0
277_Asensio_OLED_2013_24.p.txt,593,38,4,42,66,1,0,3.1,1,1
722_Martin Shkreli_NEOP_2011_4.p.txt,22,1,1,3,3,0,0,7.35,1,0
179_Richard Pearson_GOMO_2014.p.txt,3484,40,8,92,220,19,15,2.82,52,7
265_Street Sweeper_NCTY_2014.p.txt,3818,82,32,181,409,90,16,5.22,21,4
519_Bronte Capital_HOLI_2011.p.txt,4320,141,9,148,426,56,4,7.98,14,1
523_Asensio_AOBI_2009_08.p.txt,812,39,4,50,92,0,0,1.73,5,0
355_Kerrisdale Capital_CATM_2014_2.p.txt,11183,160,28,290,1094,46,174,5.73,288,17
91180_Asensio_PGWC_2006_9.p.txt,1099,24,2,75,155,3,0,1.66,10,1
90756_FuzzyPanda_XXII_2018_3.p.txt,2931,68,16,154,432,14,90,7.6,26,6
300110_Alpha Exposure_GERN_2018_2.p.txt,1599,18,9,42,89,2,0,2.68,9,0
300901_Bronte_VRX_2016_1.p.txt,1892,66,10,102,336,5,7,4.71,10,7
296_Meson Capital_OMEX_2014_25.p.txt,6133,81,25,219,860,16,40,3.11,38,2
304314_Well_3758_2017_2.p.txt,416,0,0,43,108,9,3,1.01,0,0
61_Alfred Little_CBEH_2011_1.p.txt,5342,38,17,171,498,57,22,3.36,32,13
315_Emerson Analytics_67-HK_2014.p.txt,3209,18,8,151,421,36,24,2.79,15,10
580_Street Sweeper_ANTH_2015.p.txt,2310,60,18,145,281,42,14,3.92,19,7
354_Gotham City Research_GOW-ES_2014_2.p.txt,1265,0,0,38,97,0,2,0.25,7,0
277_Asensio_OLED_2013_26.p.txt,1667,38,4,51,126,0,0,1.52,21,0
304110_Street Sweeper_TPNL_2019_1.p.txt,885,25,5,41,59,18,1,2.48,6,1
382_Pump Stopper_OXBT_2014.p.txt,2785,66,24,133,267,14,16,4.87,44,8
66_GeoInvesting_SCEI_2011.p.txt,234,4,3,17,22,0,0,5.88,5,1
182_Copperfield Research_WWWW_2013.p.txt,5234,62,8,124,431,59,21,4.74,120,9
562_Street Sweeper_JMBA_2015.p.txt,4066,74,10,154,475,85,62,5.3,66,3
11481_Copperfield_EBIX_2011_1.p.txt,4026,31,4,209,652,69,114,6.12,103,5
400_Alpha Exposure_CLSN_2013_5.p.txt,454,7,3,12,19,0,3,3.24,5,0
76_Citron Research_BORN_2010_1.p.txt,813,12,6,68,237,11,65,5.41,6,2
14_Alfred Little_YOKU_2011.p.txt,1383,10,6,62,130,9,7,2.64,24,2
7_Whitney Tilson_LL_2015_15.p.txt,2400,22,10,104,202,3,7,2.95,16,0
383_Pump Stopper_ARNA_2014.p.txt,8630,129,55,287,843,97,54,4.1,123,6
92126_Asensio_LDK_2006_9.p.txt,983,24,2,60,126,20,0,2.14,6,0
90276_The Capitolist_MNK_2017_1.p.txt,1478,23,6,118,309,9,94,4.01,7,2
304014_Spruce Point Capital_DORM_2017.p.txt,10937,56,21,827,2366,348,437,8.59,180,20
302101_Iceberg_Noble_2016_1.p.txt,134,1,1,22,44,0,0,14.7,0,0
494_Alpha Exposure_SFXE_2015_3.p.txt,1378,32,6,54,129,10,7,7.31,17,4
307212_Jay Yoon_WIFI_2015_3.p.txt,439,14,3,86,309,27,34,2.7,21,7
175_Whitney Tilson_HLF_2014_2.p.txt,943,6,3,28,65,3,8,2.0,7,0
300901_Bronte_VRX_2016_3.p.txt,1630,68,10,89,214,0,12,4.83,6,0
301417_Friendly Bear_AQMS_2017_1.p.txt,10774,141,32,209,912,45,20,3.87,94,20
296_Meson Capital_OMEX_2014_27.p.txt,1347,18,7,70,160,2,0,2.95,17,0
90328_Cannell Capital_CTRL_2016.p.txt,2003,48,15,133,537,28,151,4.76,30,1
61_Alfred Little_CBEH_2011_3.p.txt,1334,12,6,100,224,19,4,3.35,10,1
689_Cable Car Capital_EXAS_2014_1.p.txt,1607,133,8,57,154,6,0,4.07,19,0
300326_Aurelius_EGBN_2017_1.p.txt,6566,90,26,244,919,71,8,3.05,39,0
91268_Citron_BWTR_2008.p.txt,1602,14,5,113,277,22,35,3.39,21,7
487_Bronte Capital_CAGC_2011_5.p.txt,957,29,9,48,91,5,0,3.04,4,0
281_Alfred Little_FU_2014_5.p.txt,1981,15,3,48,154,9,0,4.52,32,16
173_Shortzilla_HLF_2012_2.p.txt,1067,11,6,51,171,1,4,3.02,8,3
302902_Off Wall Street_PDCO_2016_1.p.txt,10943,0,0,497,2339,48,858,9.66,149,8
90756_FuzzyPanda_XXII_2018_1.p.txt,5246,80,24,270,803,46,153,5.61,62,9
208_Prescience Point_ACTV_2013_2.p.txt,11410,42,11,567,1424,299,50,4.69,205,15
90705_The Capitolist_TRUP_2018_8.p.txt,1103,21,3,55,213,5,79,3.74,14,5
91261_Copperfield_NEWT_2020.p.txt,21458,30,7,537,2425,259,169,2.67,284,14
728_Melissa Davis_CBMG_2015.p.txt,4105,71,17,101,267,18,11,3.04,38,1
91128_Viceroy_ATNX_2019_8Appendix.p.txt,10933,83,3,208,708,0,0,2.39,62,0
675_Street Sweeper_KRNT_2015_2.p.txt,381,6,3,20,35,10,2,3.36,3,0
91093_Citron_LOPE_2019.p.txt,5656,13,11,152,530,23,13,1.25,79,3
277_Asensio_OLED_2013_8.p.txt,1094,37,4,59,117,0,3,1.8,0,0
